gene_id,ZT6_Ctl1,ZT6_Ctl2,ZT6_Ctl3,ZT6_SD1,ZT6_SD2,ZT6_SD3
ENSMUSG00000032024|Clmp,831,1152,1306,1177,1437,1240
ENSMUSG00000087135|Gm16096,4,10,16,3,12,7
ENSMUSG00000015656|Hspa8,52146,60512,88656,87379,112393,83842
ENSMUSG00000032020|Ubash3b,1069,1128,1861,1773,2083,1707
ENSMUSG00000100837|1700063D05Rik,29,29,51,44,37,26
ENSMUSG00000074415|Mir100hg,1078,1219,1848,1033,1601,913
ENSMUSG00000110862|Gm35835,19,22,24,16,13,10
ENSMUSG00000111462|Gm49317,59,104,112,101,154,73
ENSMUSG00000100158|Gm28119,8,16,25,8,17,7
ENSMUSG00000110727|Gm48784,19,17,23,7,15,17
ENSMUSG00000111110|Gm36855,0,15,44,15,12,3
ENSMUSG00000048503|Tlcd5,435,524,883,567,762,466
ENSMUSG00000032015|Pou2f3,18,9,21,11,18,0
ENSMUSG00000032014|Oaf,408,402,676,538,552,403
ENSMUSG00000095385|D630033O11Rik,0,4,11,11,14,5
ENSMUSG00000059495|Arhgef12,7799,8395,11085,8772,11053,8461
ENSMUSG00000037287|Tbcel,1730,1922,2867,1887,2671,1696
ENSMUSG00000049313|Sorl1,14336,15376,19449,19945,23570,20239
ENSMUSG00000032018|Sc5d,2065,3040,3977,2506,3192,2289
ENSMUSG00000038717|Atp5l,1764,2323,3409,2739,3265,2101
ENSMUSG00000111082|Gm30934,23,28,47,35,49,37
ENSMUSG00000002028|Kmt2a,5126,4824,7171,5241,7251,4949
ENSMUSG00000110773|Gm39326,28,9,23,14,19,13
ENSMUSG00000120220,3,17,24,19,9,6
ENSMUSG00000032092|Mpzl2,158,22,46,34,77,29
ENSMUSG00000070305|Mpzl3,162,204,264,271,311,272
ENSMUSG00000110899|Gm48840,8,57,53,18,8,64
ENSMUSG00000059890|Ube4a,2240,2397,3483,2399,3159,2498
ENSMUSG00000059412|Fxyd2,34,64,93,76,54,41
ENSMUSG00000066705|Fxyd6,3241,5104,6462,4575,5106,3383
ENSMUSG00000043987|Cep164,442,523,728,422,486,327
ENSMUSG00000048534|Jaml,3,27,20,22,10,12
ENSMUSG00000070304|Scn2b,8065,9839,13485,10915,11817,9147
ENSMUSG00000091996|Smim35,15,37,25,15,18,4
ENSMUSG00000032089|Il10ra,174,230,284,271,255,179
ENSMUSG00000046480|Scn4b,2293,5968,5732,4339,3267,2800
ENSMUSG00000032087|Dscaml1,1585,1803,2584,2105,2777,2046
ENSMUSG00000034908|Sidt2,2294,2611,3811,2725,3114,2220
ENSMUSG00000111329|A830035O19Rik,48,37,87,27,60,16
ENSMUSG00000032086|Bace1,3559,4127,5882,4689,5192,4338
ENSMUSG00000042790|Rnf214,1659,1781,2407,1699,2145,1697
ENSMUSG00000035382|Pcsk7,572,740,981,851,889,666
ENSMUSG00000111521|Gm48529,102,192,139,150,208,93
ENSMUSG00000032085|Tagln,30,35,83,76,53,29
ENSMUSG00000089810|Gm16536,289,337,422,309,424,272
ENSMUSG00000111128|Gm49338,321,441,582,400,603,345
ENSMUSG00000111334|Gm30015,22,9,39,22,42,15
ENSMUSG00000032012|Nectin1,1402,1332,1911,2621,2573,2249
ENSMUSG00000032010|Usp2,2329,2633,3571,2018,2182,1932
ENSMUSG00000053128|Rnf26,1095,1209,1645,1282,1340,1181
ENSMUSG00000079592|C1qtnf5,300,326,244,368,399,345
ENSMUSG00000032135|Mcam,380,783,1107,434,622,349
ENSMUSG00000034342|Cbl,2124,2457,3396,2665,3510,2429
ENSMUSG00000070306|Ccdc153,6,4,88,14,30,0
ENSMUSG00000032105|Pdzd3,18,15,27,13,19,7
ENSMUSG00000032109|Nlrx1,255,277,360,256,264,263
ENSMUSG00000032131|Abcg4,1823,1999,2592,2007,2393,1846
ENSMUSG00000032119|Hinfp,689,747,1046,721,803,583
ENSMUSG00000032120|C2cd2l,4595,6089,7654,5266,5768,4373
ENSMUSG00000032123|Dpagt1,369,400,568,441,483,357
ENSMUSG00000032126|Hmbs,388,404,678,513,587,395
ENSMUSG00000032127|Vps11,2462,2477,3596,2450,2678,2136
ENSMUSG00000032115|Hyou1,3053,3236,4718,4749,5992,4971
ENSMUSG00000009927|Rps25,3788,5000,6352,5197,6562,4281
ENSMUSG00000043923|Ccdc84,254,200,439,194,265,173
ENSMUSG00000060380|C030014I23Rik,2,11,13,17,31,8
ENSMUSG00000063382|Bcl9l,1302,1574,2116,1603,1922,1438
ENSMUSG00000048537|Phldb1,2321,2965,5241,3005,3775,2467
ENSMUSG00000032096|Arcn1,3826,4884,6974,5096,6519,4680
ENSMUSG00000002031|Ift46,1023,1128,1774,1017,1371,978
ENSMUSG00000002032|Tmem25,1599,1653,2524,2026,2081,1658
ENSMUSG00000111229|Gm39323,12,9,32,5,35,13
ENSMUSG00000032011|Thy1,17824,23172,32236,25658,26972,21515
ENSMUSG00000097617|Gm10687,37,73,105,34,50,26
ENSMUSG00000111685|Gm10686,30,28,41,34,8,12
ENSMUSG00000111291|Gm48604,108,177,201,109,164,145
ENSMUSG00000049932|H2ax,721,878,1408,1084,1285,911
ENSMUSG00000060467|Gm10080,54,70,111,108,98,81
ENSMUSG00000111088|9430081H08Rik,19,10,21,16,15,13
ENSMUSG00000032114|Slc37a4,672,813,1173,822,830,657
ENSMUSG00000032112|Trappc4,961,1385,1951,1584,1673,1295
ENSMUSG00000094437|Gm9830,182,235,277,217,252,210
ENSMUSG00000110980|Gm47204,466,593,939,382,396,278
ENSMUSG00000111312|Gm47205,173,148,294,113,113,93
ENSMUSG00000120036,36,46,41,34,51,28
ENSMUSG00000032097|Ddx6,4575,5721,7828,4962,7176,5224
ENSMUSG00000111264|E030022I16Rik,14,15,27,5,11,7
ENSMUSG00000111236|Gm31614,22,18,50,33,25,18
ENSMUSG00000099696|2900052N01Rik,986,1413,2206,1141,2122,1127
ENSMUSG00000003131|Pafah1b2,6043,7278,10199,6822,8915,7260
ENSMUSG00000034135|Sik3,4267,4625,6557,5296,6962,5430
ENSMUSG00000032078|Zpr1,964,1238,1804,1532,1397,1227
ENSMUSG00000032077|Bud13,275,292,491,242,393,242
ENSMUSG00000097463|4930448E22Rik,3,32,15,9,5,12
ENSMUSG00000110924|Gm40518,59,145,200,189,175,107
ENSMUSG00000121481,6,15,0,12,13,0
ENSMUSG00000032028|Nxpe2,23,24,16,12,0,3
ENSMUSG00000044229|Nxpe4,485,568,809,462,503,430
ENSMUSG00000032076|Cadm1,4410,5771,8687,5810,8416,6461
ENSMUSG00000032271|Nnmt,19,11,23,30,22,14
ENSMUSG00000063543|Gm5616,75,84,137,126,142,98
ENSMUSG00000032026|Rexo2,1210,1915,2632,1982,2385,1887
ENSMUSG00000042396|Rbm7,757,1049,1787,917,1334,855
ENSMUSG00000042293|Gm5617,42,75,134,76,106,39
ENSMUSG00000032268|Tmprss5,32,34,70,12,14,19
ENSMUSG00000032264|Zw10,495,444,845,640,915,619
ENSMUSG00000032267|Usp28,993,937,1566,768,964,690
ENSMUSG00000066687|Zbtb16,1318,1123,1782,2291,2852,2181
ENSMUSG00000032269|Htr3a,257,235,253,266,260,237
ENSMUSG00000039542|Ncam1,5812,6962,9471,5991,7457,5815
ENSMUSG00000032259|Drd2,22,468,302,64,100,17
ENSMUSG00000040219|Ttc12,50,81,75,40,53,32
ENSMUSG00000120806,15,12,19,11,10,9
ENSMUSG00000000168|Dlat,3381,4329,6346,4082,5205,4122
ENSMUSG00000032062|2310030G06Rik,25,68,120,80,74,43
ENSMUSG00000059820|Nkapd1,633,821,1175,643,966,615
ENSMUSG00000000167|Pih1d2,48,65,69,44,52,29
ENSMUSG00000058443|Rpl10-ps3,93,165,261,167,218,153
ENSMUSG00000032067|Pts,450,704,1001,651,871,634
ENSMUSG00000032066|Bco2,84,97,134,153,172,127
ENSMUSG00000039217|Il18,390,413,680,422,643,371
ENSMUSG00000000171|Sdhd,1672,2464,3467,2645,3152,2408
ENSMUSG00000039016|Timm8b,1471,1820,2599,2155,2352,1476
ENSMUSG00000032060|Cryab,1600,2442,3632,3337,3486,2383
ENSMUSG00000038086|Hspb2,10,30,32,22,38,24
ENSMUSG00000032064|Dixdc1,2615,3207,4639,3982,4950,3806
ENSMUSG00000060594|Layn,73,202,201,297,296,272
ENSMUSG00000079559|Pou2af3,33,36,31,31,43,18
ENSMUSG00000044694|2010007H06Rik,23,37,89,41,45,27
ENSMUSG00000111357|Gm6980,18,16,34,31,12,22
ENSMUSG00000037971|1110032A03Rik,661,887,1349,1019,1158,661
ENSMUSG00000037845|Fdxacb1,144,139,277,182,202,149
ENSMUSG00000032059|Alg9,512,697,972,744,943,683
ENSMUSG00000032058|Ppp2r1b,426,599,826,745,850,697
ENSMUSG00000037112|Sik2,879,964,1067,1807,2061,1728
ENSMUSG00000032051|Fdx1,266,319,523,363,495,407
ENSMUSG00000053199|Arhgap20,4827,2482,6303,2269,5222,2159
ENSMUSG00000078308|Gm47854,0,16,37,10,42,15
ENSMUSG00000110825|Gm8959,3,1,13,11,15,9
ENSMUSG00000035164|Zc3h12c,465,450,671,482,675,520
ENSMUSG00000098076|Gm6981,20,36,42,41,40,20
ENSMUSG00000032050|Rdx,2745,3095,4649,2909,4129,2922
ENSMUSG00000034487|Poglut3,252,385,535,326,394,274
ENSMUSG00000053289|Ddx10,697,802,1125,802,1118,807
ENSMUSG00000005131|4930550C14Rik,0,11,11,19,10,0
ENSMUSG00000034584|Exph5,1070,1010,1123,961,998,797
ENSMUSG00000078307|AI593442,9179,9615,12323,6994,9013,7117
ENSMUSG00000111020|Gm1715,9,18,16,12,0,12
ENSMUSG00000034218|Atm,706,759,1114,697,898,663
ENSMUSG00000032030|Cul5,2243,2982,4184,2446,3653,2808
ENSMUSG00000033054|Npat,943,990,1609,901,1279,916
ENSMUSG00000032047|Acat1,2606,3410,5157,3301,4286,3280
ENSMUSG00000086914|Gm16124,15,18,50,13,4,15
ENSMUSG00000055069|Rab39,34,48,104,58,113,88
ENSMUSG00000082465|Rps6-ps3,72,118,170,112,154,111
ENSMUSG00000042195|Slc35f2,103,132,207,118,167,113
ENSMUSG00000046167|Gldn,68,55,82,45,18,35
ENSMUSG00000074345|Tnfaip8l3,232,373,650,270,479,402
ENSMUSG00000041986|Elmod1,6229,7605,10718,7168,9369,6932
ENSMUSG00000032303|Chrna3,56,31,54,42,143,44
ENSMUSG00000032307|Ube2q2,2490,2992,4507,2801,3896,2720
ENSMUSG00000041268|Dmxl2,9904,11196,15159,10522,13057,10417
ENSMUSG00000032281|Acsbg1,4587,4805,7216,5695,6819,5094
ENSMUSG00000037493|Cib2,485,704,997,793,758,582
ENSMUSG00000032279|Idh3a,7025,9026,12180,8836,10321,8886
ENSMUSG00000032314|Etfa,807,1176,1547,1278,1527,1085
ENSMUSG00000110926|Gm5917,30,35,50,38,50,36
ENSMUSG00000061559|Wdr61,847,1127,1718,1419,1551,1108
ENSMUSG00000032293|Ireb2,2252,2722,3841,2385,3440,2485
ENSMUSG00000035878|Hykk,113,122,148,77,116,122
ENSMUSG00000032301|Psma4,1767,2557,3469,2479,3102,2045
ENSMUSG00000035594|Chrna5,69,118,186,106,184,90
ENSMUSG00000110867|Gm7368,8,18,21,15,15,13
ENSMUSG00000032285|Dnaja4,1662,2291,2913,2979,3447,2538
ENSMUSG00000111686|Rab7-ps1,173,235,297,222,247,195
ENSMUSG00000110989|Gm7444,12,9,14,18,31,17
ENSMUSG00000032309|Fbxo22,1226,1450,2148,1630,1924,1494
ENSMUSG00000032311|Nrg4,56,56,96,66,51,32
ENSMUSG00000032313|Tmem266,299,287,443,274,308,215
ENSMUSG00000034007|Scaper,1415,2002,2253,1232,1711,1194
ENSMUSG00000111662|Gm7435,29,27,49,46,46,46
ENSMUSG00000032322|Pstpip1,33,78,114,65,67,39
ENSMUSG00000032320|Rcn2,3455,4122,5732,4109,4895,3657
ENSMUSG00000111343|Gm47175,12,17,23,3,15,6
ENSMUSG00000032329|Hmg20a,2546,3324,4214,3281,3683,2558
ENSMUSG00000118653|Gm2296,307,480,639,518,590,425
ENSMUSG00000032324|Tspan3,8834,11089,15568,11696,13617,9516
ENSMUSG00000074305|Peak1,1043,1272,1816,1269,1610,1276
ENSMUSG00002075524|Gm55094,22,29,41,51,31,29
ENSMUSG00000032911|Cspg4,455,613,769,608,688,466
ENSMUSG00000032290|Ptpn9,1211,1339,1906,1612,2306,1661
ENSMUSG00000074284|Gm10658,21,14,13,21,41,35
ENSMUSG00000032733|Snx33,170,268,385,218,382,229
ENSMUSG00000032288|Imp3,599,753,1014,970,1087,779
ENSMUSG00000055334|Snupn,249,370,440,364,581,287
ENSMUSG00000049556|Lingo1,14469,15305,20098,21252,23585,19489
ENSMUSG00000097870|Gm26868,13,10,24,10,28,12
ENSMUSG00000042557|Sin3a,1264,1149,1746,1233,1439,1108
ENSMUSG00000086728|Man2c1os,47,70,59,45,32,46
ENSMUSG00000032295|Man2c1,1368,1500,2178,1362,1455,1105
ENSMUSG00000032298|Neil1,168,179,328,220,163,125
ENSMUSG00000032299|Commd4,1071,1321,2079,1375,1417,978
ENSMUSG00000032300|1700017B05Rik,386,329,514,579,549,409
ENSMUSG00000055720|Ubl7,2275,2246,3348,2539,2828,2392
ENSMUSG00000032323|Cyp11a1,135,131,197,236,196,165
ENSMUSG00000097604|Gm17322,270,355,537,375,362,364
ENSMUSG00000037716|Ccdc33,17,18,45,22,22,18
ENSMUSG00000032327|Stra6,232,165,326,133,166,157
ENSMUSG00000038264|Sema7a,6971,7682,10932,11484,11331,9384
ENSMUSG00000032334|Loxl1,67,91,117,78,99,72
ENSMUSG00000063849|Ppcdc,296,406,514,442,463,303
ENSMUSG00000032306|Mpi,1174,1600,2074,1789,1985,1266
ENSMUSG00000040188|Scamp2,474,604,827,624,785,498
ENSMUSG00000039714|Cplx3,491,876,1110,840,872,501
ENSMUSG00000032312|Csk,726,855,1143,949,1094,809
ENSMUSG00000038957|Edc3,1148,1191,1822,1542,1866,1349
ENSMUSG00000032316|Clk3,1708,1694,2830,2288,2530,1880
ENSMUSG00000004661|Arid3b,388,168,362,284,333,244
ENSMUSG00000040722|Scamp5,13032,15892,22047,15689,18597,13929
ENSMUSG00000074280|Gm6166,17,42,66,58,52,46
ENSMUSG00000062309|Rpp25,514,554,756,646,711,517
ENSMUSG00000000088|Cox5a,2964,3624,5393,4784,5026,3855
ENSMUSG00000097445|Gm26631,93,93,221,106,247,118
ENSMUSG00000032305|Fam219b,499,657,999,773,766,517
ENSMUSG00000032308|Ulk3,520,646,893,544,496,358
ENSMUSG00000037206|Islr,807,536,880,569,527,555
ENSMUSG00000051243|Islr2,1535,2454,3710,3403,3223,2768
ENSMUSG00000036986|Pml,502,518,691,545,570,450
ENSMUSG00000032333|Stoml1,1690,2334,3308,2171,2395,1712
ENSMUSG00000057818|1600029O15Rik,18,51,60,46,55,29
ENSMUSG00000032338|Hcn4,93,233,174,197,182,113
ENSMUSG00000032340|Neo1,3403,3564,4912,3314,4265,3256
ENSMUSG00000035914|Cd276,398,494,642,478,486,380
ENSMUSG00000032336|Nptn,21701,26515,36056,23331,29221,23781
ENSMUSG00000066607|Insyn1,3662,4869,6693,6428,6969,5425
ENSMUSG00000103486|Gm10657,48,53,95,40,57,36
ENSMUSG00000034839|Larp6,1091,1343,1928,1208,1516,1209
ENSMUSG00000047766|Lrrc49,2491,3142,3886,3430,3721,2832
ENSMUSG00000111147|Gm33699,0,20,15,17,23,14
ENSMUSG00000034485|Uaca,361,466,587,384,469,354
ENSMUSG00000032280|Tle3,1339,1211,1744,1524,1808,1386
ENSMUSG00000032243|Itga11,77,83,123,113,86,57
ENSMUSG00000025235|Bbs4,1492,1866,2715,1995,2241,1563
ENSMUSG00000025234|Arih1,3786,4430,6133,5082,6911,5176
ENSMUSG00000049526|Tmem202,25,49,68,77,82,47
ENSMUSG00000032297|Celf6,534,675,1071,865,1052,724
ENSMUSG00000025237|Parp6,3809,4819,6430,5121,5838,4504
ENSMUSG00000032294|Pkm,36625,43322,60295,45752,52720,44735
ENSMUSG00000051705|Senp8,188,228,365,231,406,263
ENSMUSG00000039585|Myo9a,4117,5080,6708,4669,6507,5075
ENSMUSG00000032289|Thsd4,427,370,659,313,753,433
ENSMUSG00000111761|9230112J17Rik,20,29,24,24,24,14
ENSMUSG00000025236|Adpgk,420,493,892,509,688,499
ENSMUSG00000090516|Rps11-ps1,17,16,20,25,32,17
ENSMUSG00000120172,7,7,23,14,12,15
ENSMUSG00000025232|Hexa,1310,1590,2444,2020,2414,1856
ENSMUSG00000111394|Gm49759,357,455,680,331,452,261
ENSMUSG00000074259|Gramd2,351,492,600,581,682,429
ENSMUSG00000032245|Cln6,291,295,489,260,277,225
ENSMUSG00000032244|Fem1b,5039,6018,8146,6986,8562,6723
ENSMUSG00000032405|Pias1,2261,2396,3304,2156,2867,2380
ENSMUSG00000058444|Map2k5,1000,1147,1728,1005,1210,902
ENSMUSG00000032254|Kif23,44,71,91,45,62,51
ENSMUSG00000032278|Paqr5,119,148,165,204,187,153
ENSMUSG00000032249|Anp32a,4971,5766,8641,6271,7696,5622
ENSMUSG00000041729|Coro2b,5553,6313,7872,7378,8557,6458
ENSMUSG00000007892|Rplp1,6682,9944,14032,11861,13690,9363
ENSMUSG00000032252|Glce,1171,1413,1833,1254,1359,1103
ENSMUSG00000120493,21,44,35,28,39,28
ENSMUSG00000121050,20,32,43,34,27,13
ENSMUSG00000032403|2300009A05Rik,229,264,357,185,335,168
ENSMUSG00000086539|Gm16759,74,53,105,93,73,25
ENSMUSG00000037257|Aagab,1632,1950,2926,2600,2761,1986
ENSMUSG00000032402|Smad3,1933,2286,2905,3387,3565,3038
ENSMUSG00000036867|Smad6,85,71,74,68,96,87
ENSMUSG00000032400|Zwilch,89,159,132,79,103,75
ENSMUSG00000110768|Gm18541,52,70,84,86,74,74
ENSMUSG00000032398|Snapc5,343,443,604,539,547,418
ENSMUSG00000032399|Rpl4,11768,15609,22060,17084,20545,14506
ENSMUSG00000004936|Map2k1,8172,11356,14497,11345,12010,9584
ENSMUSG00000032397|Tipin,417,519,686,409,458,354
ENSMUSG00000032396|Dis3l,875,1005,1500,1112,1424,1052
ENSMUSG00000053641|Dennd4a,3354,3450,4591,2996,3768,2950
ENSMUSG00000036466|Megf11,605,871,1060,1013,1271,1051
ENSMUSG00000004771|Rab11a,3229,4657,6409,4426,5777,4439
ENSMUSG00000032386|Trip4,980,1366,1764,1182,1641,1212
ENSMUSG00000040204|Pclaf,9,32,81,15,30,30
ENSMUSG00000032384|Csnk1g1,1197,1266,1643,1292,1502,1202
ENSMUSG00000032373|Car12,171,369,815,539,554,575
ENSMUSG00000036781|Rps27l,181,284,444,333,391,285
ENSMUSG00000032370|Lactb,542,689,833,563,902,572
ENSMUSG00000032393|Dpp8,7801,8870,11207,8792,11161,8351
ENSMUSG00000032816|Igdcc4,1632,1643,2503,1553,1964,1288
ENSMUSG00000032394|Igdcc3,41,38,62,41,48,21
ENSMUSG00000032392|Parp16,93,102,149,105,133,70
ENSMUSG00000041837|Pdcd7,708,712,1041,950,1179,822
ENSMUSG00000086228|Ubap1l,34,32,34,45,87,23
ENSMUSG00000041696|Rasl12,41,126,124,85,94,51
ENSMUSG00000032388|Spg21,821,1095,1521,1153,1311,953
ENSMUSG00000066510|Ankdd1a,14,11,24,0,0,3
ENSMUSG00000050721|Plekho2,510,500,721,480,548,405
ENSMUSG00000032387|Rbpms2,55,56,79,44,67,47
ENSMUSG00000040652|Oaz2,4730,6419,8752,6691,7360,5650
ENSMUSG00000040524|Zfp609,1572,1578,2459,1702,2114,1593
ENSMUSG00000034263|Ints14,705,746,1160,900,1028,762
ENSMUSG00000033629|Hacd3,4206,5457,7587,5832,8032,5894
ENSMUSG00000015357|Clpx,994,1251,1586,1234,1660,1184
ENSMUSG00000059183|Mtfmt,361,380,689,453,523,431
ENSMUSG00000111722|Gm47270,19,21,38,18,15,9
ENSMUSG00000032375|Aph1b,1188,1800,2469,1736,2427,1628
ENSMUSG00000074232|Gm10647,11,13,21,4,0,9
ENSMUSG00000059237|Ppp1r2-ps4,31,47,62,37,37,30
ENSMUSG00000053040|Aph1c,741,880,1162,784,1065,766
ENSMUSG00000036943|Rab8b,1392,1875,2629,1841,2814,2128
ENSMUSG00000032382|Snx1,1789,2010,2973,2322,2879,2194
ENSMUSG00000032380|Dapk2,63,83,101,121,171,131
ENSMUSG00000032376|Usp3,762,909,1218,656,1019,710
ENSMUSG00000032383|Ppib,2131,2395,4175,2721,3220,2483
ENSMUSG00000039452|Snx22,366,516,724,460,766,264
ENSMUSG00000032381|Ciao2a,447,600,812,592,798,545
ENSMUSG00000038664|Herc1,10646,10245,14428,9636,11836,9504
ENSMUSG00000050503|Fbxl22,10,20,29,10,22,31
ENSMUSG00000035284|Vps13c,3038,3350,4630,3129,4259,2961
ENSMUSG00000055125|M5C1000I18Rik,271,360,524,358,391,281
ENSMUSG00000091956|C2cd4b,24,83,99,108,91,95
ENSMUSG00000047990|C2cd4a,9,21,25,25,11,15
ENSMUSG00000032231|Anxa2,411,413,513,496,680,497
ENSMUSG00000032366|Tpm1,6181,7801,11164,9681,10644,7938
ENSMUSG00000052698|Tln2,4919,5008,6521,5179,5966,4797
ENSMUSG00000032238|Rora,3069,3287,4358,2983,4146,3314
ENSMUSG00000032235|Ice2,296,287,437,229,379,234
ENSMUSG00000032218|Ccnb2,12,11,30,26,32,28
ENSMUSG00000032217|Rnf111,1153,1313,1954,1401,1880,1352
ENSMUSG00000096160|Gm3436,7,16,30,20,21,9
ENSMUSG00000033543|Gtf2a2,585,720,1055,675,783,650
ENSMUSG00000032220|Myo1e,621,638,898,843,1067,878
ENSMUSG00000011958|Bnip2,841,1040,1470,1059,1343,830
ENSMUSG00000032224|Fam81a,7889,10434,13024,12032,15007,11823
ENSMUSG00000032204|Aqp9,35,52,88,50,53,46
ENSMUSG00000013584|Aldh1a2,388,215,333,204,241,150
ENSMUSG00000032212|Sltm,2585,2650,3710,2571,3165,2504
ENSMUSG00000042444|Mindy2,2836,3566,4952,3478,4447,3423
ENSMUSG00000054693|Adam10,2830,3577,4862,3200,4244,3137
ENSMUSG00000074213|Gm10642,15,14,32,7,3,10
ENSMUSG00000061390|Uba52-ps,16,29,56,29,24,28
ENSMUSG00000032199|Polr2m,5378,7341,9781,8129,9709,6928
ENSMUSG00000041361|Myzap,39,16,41,36,51,24
ENSMUSG00000038535|Zfp280d,1562,1846,2415,1607,2431,1771
ENSMUSG00000098893|Gm17828,6,16,20,17,19,8
ENSMUSG00000103133|Gm37303,28,30,35,16,9,22
ENSMUSG00000103388|Gm37581,47,5,21,5,5,14
ENSMUSG00000032232|Cgnl1,511,663,985,613,687,484
ENSMUSG00000032228|Tcf12,1416,1539,2363,1412,2057,1298
ENSMUSG00000102143|Gm38057,27,4,37,15,30,25
ENSMUSG00000098915|Rpl15-ps2,119,156,253,174,228,149
ENSMUSG00000032221|Mns1,218,197,278,208,266,142
ENSMUSG00000090626|Tex9,111,203,191,119,169,173
ENSMUSG00000037674|Rfx7,1415,1594,2164,1330,1870,1418
ENSMUSG00000062151|Unc13c,635,1128,1456,870,1248,800
ENSMUSG00000034858|Atosa,928,1222,1743,910,1158,836
ENSMUSG00000032216|Nedd4,16202,18802,24810,18445,22614,16762
ENSMUSG00000092192|Dnaaf4,13,90,76,0,0,0
ENSMUSG00000086158|Pierce2,94,112,215,144,172,137
ENSMUSG00000034563|Ccpg1,2875,3111,4207,2866,4126,3368
ENSMUSG00000079469|Pigb,977,1264,1631,1171,1610,1142
ENSMUSG00000098332|Pigbos1,19,132,205,114,122,123
ENSMUSG00000032202|Rab27a,121,156,194,158,212,155
ENSMUSG00000102573|Gm7265,8,16,7,14,19,23
ENSMUSG00000102411|Gm36936,77,47,102,55,93,48
ENSMUSG00000036030|Prtg,69,95,167,68,52,40
ENSMUSG00000034910|Pygo1,1370,1447,2424,1399,2047,1418
ENSMUSG00000089865|Gm44503,143,43,260,830,317,242
ENSMUSG00000102797|Gm37710,15,12,7,25,36,11
ENSMUSG00002075273|Gm56102,18,5,17,10,12,7
ENSMUSG00000102305|Gm38192,41,53,54,33,49,49
ENSMUSG00000032215|Rsl24d1,1006,1239,1795,1370,1693,1187
ENSMUSG00000032360|Hcrtr2,64,83,112,110,204,156
ENSMUSG00000032352|Lrrc1,113,152,325,267,308,176
ENSMUSG00000032355|Mlip,2110,1772,2503,1563,1809,1396
ENSMUSG00000032350|Gclc,1911,2253,3239,2218,2708,1901
ENSMUSG00000032349|Elovl5,1950,1936,3077,2057,2913,1939
ENSMUSG00000009828|Cilk1,810,779,1094,817,1071,769
ENSMUSG00000001366|Fbxo9,2867,3765,5191,4350,4584,3526
ENSMUSG00002076161|Rn7sk,13,29,15,22,23,30
ENSMUSG00000121490|C920006O11Rik,95,111,163,79,69,59
ENSMUSG00000007656|Arpp19,12832,16034,19666,14100,17526,13476
ENSMUSG00000034593|Myo5a,22430,23903,30890,23163,27302,23902
ENSMUSG00000033590|Myo5c,219,139,215,189,160,84
ENSMUSG00000032192|Gnb5,3791,4906,6691,6344,7206,5725
ENSMUSG00000042688|Mapk6,2745,2709,3650,3767,4920,3775
ENSMUSG00000121476,16,9,14,6,6,23
ENSMUSG00000058587|Tmod3,1045,1176,1844,1350,1448,1343
ENSMUSG00000032186|Tmod2,15262,20401,25728,17955,23799,17435
ENSMUSG00000032181|Scg3,9029,10515,14409,9699,13204,10447
ENSMUSG00000032179|Bmp5,189,152,180,63,129,104
ENSMUSG00000007908|Hmgcll1,549,681,980,586,757,558
ENSMUSG00000111027|Gm2981,58,63,119,64,100,86
ENSMUSG00000089651|Gm16353,12,2,28,12,3,9
ENSMUSG00000111348|Gm19531,120,175,218,230,244,170
ENSMUSG00000110824|Gm48677,6,9,21,16,11,8
ENSMUSG00000042487|Leo1,1004,1075,1455,1330,1552,1180
ENSMUSG00000032184|Lysmd2,1317,1584,2256,1831,2049,1459
ENSMUSG00000059422|Gm8116,61,55,72,60,105,69
ENSMUSG00000111336|Aldoa-ps4,4,4,14,5,13,13
ENSMUSG00000111633|Gm39377,4,16,18,10,0,23
ENSMUSG00000111765|Gm10635,29,153,105,195,76,125
ENSMUSG00000032348|Gsta4,856,1166,1525,1034,1418,864
ENSMUSG00000032344|Cgas,30,29,47,62,57,20
ENSMUSG00000032342|Mto1,686,785,1023,874,936,752
ENSMUSG00000037742|Eef1a1,47596,67562,93703,67543,84982,59419
ENSMUSG00000049624|Slc17a5,821,909,1152,785,864,701
ENSMUSG00000046186|Cd109,43,56,118,35,68,54
ENSMUSG00000090317|Gm17324,6,10,22,13,16,0
ENSMUSG00000097466|D430036J16Rik,52,149,147,97,151,131
ENSMUSG00000049511|Htr1b,214,451,443,503,780,599
ENSMUSG00000079225|Gm9531,245,379,488,364,457,149
ENSMUSG00000033577|Myo6,3358,3578,5595,3238,4893,3396
ENSMUSG00000032251|Irak1bp1,594,719,1092,780,1095,899
ENSMUSG00000043289|Mei4,23,39,33,28,28,0
ENSMUSG00000032332|Col12a1,587,655,840,617,511,482
ENSMUSG00000034898|Filip1,242,475,585,191,257,167
ENSMUSG00000034252|Senp6,2765,2965,4104,3174,4301,3139
ENSMUSG00000032330|Cox7a2,2356,3587,4850,4730,4721,3290
ENSMUSG00000032328|Tmem30a,14063,19871,26148,15914,21910,16562
ENSMUSG00000086918|4930429F24Rik,22,40,63,14,24,10
ENSMUSG00000084917|Gm17477,10,13,39,6,17,18
ENSMUSG00000032253|Phip,2276,2458,3490,1992,3110,2360
ENSMUSG00000111443|Gm46123,24,12,40,20,9,22
ENSMUSG00000066456|Hmgn3,1119,1328,1956,1158,1610,1136
